"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
420,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",420,"Hildburghausen","Landkreise","Rural district",NA,NA
421,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",421,"Ilm-Kreis","Landkreise","Rural district",NA,NA
422,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",422,"Jena Städte","Kreisfreie Städte","Urban district",NA,NA
423,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",423,"Kyffhäuserkreis","Landkreise","Rural district",NA,NA
424,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",424,"Nordhausen","Landkreise","Rural district",NA,NA
425,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",425,"Sömmerda","Landkreise","Rural district",NA,NA
426,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",426,"Saale-Holzland","Landkreise","Rural district",NA,"Saale-Holzland-Kreis"
427,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",427,"Saale-Orla","Landkreise","Rural district",NA,"Saale-Orla-Kreis"
428,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",428,"Saalfeld-Rudolstadt","Landkreise","Rural district",NA,NA
429,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",429,"Schmalkalden-Meiningen","Landkreise","Rural district",NA,NA
430,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",430,"Sonneberg","Landkreise","Rural district",NA,NA
431,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",431,"Suhl Städte","Kreisfreie Städte","Urban district",NA,NA
432,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",432,"Unstrut-Hainich","Landkreise","Rural district",NA,"Unstrut-Hainich-Kreis"
433,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",433,"Wartburgkreis","Landkreise","Rural district",NA,NA
434,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",434,"Weimar Städte","Kreisfreie Städte","Urban district",NA,NA
435,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",435,"Weimarer Land","Landkreise","Rural district",NA,"Weimarer-Land"
